"filename","subcorpus","code","huni.chars","hrate.chars","huni.strings","hrate.strings","ttr.chars","ttr.strings","rm.chars"
"ind_nfi_753.txt","ind","ind_nfi_753",4.93003649650641,3.35893566889757,6.20875843973146,"4.51152092276267",0.459770114942529,0.81,0.0212765957446809
"ind_nfi_754.txt","ind","ind_nfi_754",4.90467280666334,3.68753714816527,5.98087220381853,"4.49293035498885",0.436781609195402,0.860759493670886,0.142857142857143
"ind_nfi_755.txt","ind","ind_nfi_755",4.38694630559785,3.02525921926087,6.11092271425136,"4.58467767621641",0.314606741573034,0.872093023255814,0
"ind_nfi_756.txt","ind","ind_nfi_756",4.23801105785971,2.87907312100206,6.25366068968819,"4.64327635843245",0.280898876404494,0.83,0.03125
"ind_nfi_757.txt","ind","ind_nfi_757",4.37685313079931,3.06620523112693,6.22875843973146,"4.55933797116267",0.304347826086957,0.82,0.125
"ind_nfi_758.txt","ind","ind_nfi_758",4.20707070926453,2.72250967103962,5.94889621188239,"4.60737808961064",0.292134831460674,0.817073170731707,0.0317460317460317
"ind_nfi_759.txt","ind","ind_nfi_759",4.04145689617082,2.7612438346473,6.24511315996545,"4.72335640486232",0.258823529411765,0.83,0
"ind_nfi_76.txt","ind","ind_nfi_76",4.24873731542729,2.70573853876904,6.10411450526435,"4.49213082608345",0.32183908045977,0.78,0.0338983050847458
"ind_nfi_760.txt","ind","ind_nfi_760",4.14119137902854,2.79736695581477,5.1701805841504,"3.693194354405",0.266666666666667,0.719298245614035,0.0303030303030303
"ind_nfi_761.txt","ind","ind_nfi_761",4.1746826802854,2.77696198605846,6.56385618977473,"5.03659243687632",0.288888888888889,0.96,0.0625
"ind_nfi_762.txt","ind","ind_nfi_762",4.37240849905966,3.0178482921739,6.34120956470982,"4.7953354241164",0.344827586206897,0.86,0.0350877192982456
"ind_nfi_763.txt","ind","ind_nfi_763",4.76742187505008,3.51228195609083,5.13624867272725,"3.67254960665987",0.391304347826087,0.880952380952381,0.0357142857142857
"ind_nfi_764.txt","ind","ind_nfi_764",4.20275993152544,2.21669689429419,6.05305590733328,"4.57660452954095",0.24468085106383,0.875,0
"ind_nfi_765.txt","ind","ind_nfi_765",4.69446776367005,2.98054217095579,5.98246653490055,"4.38417792948773",0.380952380952381,0.72,0.0576923076923077
"ind_nfi_766.txt","ind","ind_nfi_766",3.88819186418909,2.43708308863347,5.4992588757858,"4.03934704849334",0.235955056179775,0.7,0
"ind_nfi_767.txt","ind","ind_nfi_767",4.46481172407414,3.03839083770847,6.36875843973145,"4.86454575002664",0.416666666666667,0.88,0.0238095238095238
"ind_nfi_768.txt","ind","ind_nfi_768",4.589893924623,3.14048714066649,6.41630731475309,"4.82315426976716",0.379310344827586,0.89,0
"ind_nfi_769.txt","ind","ind_nfi_769",4.5815174818609,3.08710535467545,6.39630731475309,"4.87017720714453",0.35632183908046,0.88,0
"ind_nfi_77.txt","ind","ind_nfi_77",4.04842881878768,2.47799073211158,6.30875843973145,"4.72515887652314",0.284090909090909,0.84,0.0317460317460317
"ind_nfi_770.txt","ind","ind_nfi_770",4.54557206835421,3.01047637031302,6.39630731475309,"4.79773591151456",0.352272727272727,0.88,0
"ind_nfi_771.txt","ind","ind_nfi_771",4.06707364119511,2.74493131627134,6.30775978503036,"4.70329327820497",0.247191011235955,0.85,0
"ind_nfi_772.txt","ind","ind_nfi_772",4.19128488778906,2.69901083563219,6.18875843973146,"4.62095922365782",0.272727272727273,0.8,0.03125
"ind_nfi_773.txt","ind","ind_nfi_773",4.38870878271225,2.86966779770542,6.05378425683617,"4.65801467437977",0.3,0.907894736842105,0.0476190476190476
"ind_nfi_774.txt","ind","ind_nfi_774",4.02061792778499,2.74423214183881,6.13407557592524,"4.56876913486955",0.298850574712644,0.891566265060241,0.0163934426229508
"ind_nfi_775.txt","ind","ind_nfi_775",4.02061792778499,2.74423214183881,6.07435007439407,"4.52371206934663",0.298850574712644,0.848837209302326,0.0163934426229508
"ind_nfi_776.txt","ind","ind_nfi_776",4.7358250721974,3.34099784693803,6.05875352380037,"4.59956656728965",0.415730337078652,0.92,0.0192307692307692
"ind_nfi_777.txt","ind","ind_nfi_777",4.14627466071301,2.69080272325302,6.19366068968819,"4.50345360049171",0.284090909090909,0.8,0.0158730158730159
