"filename","corpus","subcorpus","huni.chars","hrate.chars","ttr.chars","rm.chars"
"cmn_nfi_597.txt","writing","teddi",3.32192809488736,2.01300970672733,1,NA
"jpn_nfi_189.txt","writing","teddi",3.12192809488736,2.0291061114717,0.9,0
"eng_nfi_266.txt","writing","teddi",2.92192809488736,1.7664075319874,0.8,0
"eng_nfi_71.txt","writing","teddi",3.32192809488736,2.1791061114717,1,NA
"tur_nfi_415.txt","writing","teddi",3.12192809488736,1.88376158169127,0.9,0
"eus_nfi_582.txt","writing","teddi",2.92192809488736,1.85451345665521,0.8,0
"fin_nfi_848.txt","writing","teddi",3.12192809488736,1.89985798643564,0.9,0
"fin_nfi_571.txt","writing","teddi",2.84643934467102,1.75949024033276,0.8,0
"fin_nfi_2204.txt","writing","teddi",2.92192809488736,1.78873836536882,0.8,0
"deu_nfi_938.txt","writing","teddi",2.72192809488736,1.6676651769469,0.7,0
"tur_nfi_503.txt","writing","teddi",3.32192809488736,2.03873836536882,1,NA
"tur_nfi_1370.txt","writing","teddi",2.92192809488736,1.75099399026064,0.8,0
"fin_fic_30.txt","writing","teddi",2.92192809488736,1.73841705191084,0.8,0
"deu_fic_129.txt","writing","teddi",2.92192809488736,1.90949024033276,0.8,0.5
"fin_nfi_990.txt","writing","teddi",2.92192809488736,1.96300970672733,0.8,1
"tur_nfi_1046.txt","writing","teddi",2.84643934467102,1.88376158169127,0.8,0
"ell_nfi_1120.txt","writing","teddi",2.92192809488736,1.77526533161915,0.8,0
"fin_nfi_1776.txt","writing","teddi",2.72192809488736,1.6176651769469,0.7,0.333333333333333
"rus_nfi_504.txt","writing","teddi",3.12192809488736,1.89136173636352,0.9,0
"vie_nfi_628.txt","writing","teddi",2.92192809488736,1.80949024033276,0.8,0
"spa_nfi_940.txt","writing","teddi",2.92192809488736,1.86300970672733,0.8,0
"deu_nfi_1276.txt","writing","teddi",3.12192809488736,1.92060986139958,0.9,0
"ind_nfi_1206.txt","writing","teddi",2.64643934467102,1.61414571055233,0.7,0
"kio_nfi_1.txt","writing","teddi",2.72192809488736,1.80168137329784,0.7,0
"cmn_nfi_643.txt","writing","teddi",3.12192809488736,2.1791061114717,0.9,0
"spa_nfi_1032.txt","writing","teddi",3.32192809488736,2.06300970672733,1,NA
"heb_nfi_411.txt","writing","teddi",3.12192809488736,1.8802421152967,0.9,0
"cmn_fic_59.txt","writing","teddi",3.32192809488736,2.1791061114717,1,NA
"kor_nfi_446.txt","writing","teddi",3.32192809488736,2.04985798643564,1,NA
"rus_nfi_742.txt","writing","teddi",3.12192809488736,2.03873836536882,0.9,0
"tur_nfi_1113.txt","writing","teddi",2.92192809488736,1.92264196062445,0.8,0.5
"fin_nfi_1333.txt","writing","teddi",2.92192809488736,1.78376158169127,0.8,0.5
"eus_nfi_471.txt","writing","teddi",3.12192809488736,1.92264196062445,0.9,0
"deu_nfi_1377.txt","writing","teddi",3.12192809488736,2.02060986139958,0.9,0
"deu_nfi_948.txt","writing","teddi",2.92192809488736,1.76300970672733,0.8,0
"cmn_nfi_582.txt","writing","teddi",3.32192809488736,2.1791061114717,1,NA
"kor_nfi_157.txt","writing","teddi",3.12192809488736,1.9291061114717,0.9,0
"fin_nfi_847.txt","writing","teddi",3.12192809488736,1.88873836536882,0.9,0
"pes_nfi_336.txt","writing","teddi",2.64643934467102,1.33133684351741,0.7,0.666666666666667
"ind_nfi_193.txt","writing","teddi",3.12192809488736,1.91300970672733,0.9,0
"cmn_nfi_521.txt","writing","teddi",3.32192809488736,2.1791061114717,1,NA
"ell_nfi_815.txt","writing","teddi",3.12192809488736,1.91300970672733,0.9,0
"pes_nfi_1043.txt","writing","teddi",2.64643934467102,1.67174586522458,0.7,0
"deu_nfi_908.txt","writing","teddi",3.12192809488736,1.86300970672733,0.9,0
"fin_nfi_1409.txt","writing","teddi",3.32192809488736,2.01300970672733,1,NA
"deu_nfi_236.txt","writing","teddi",3.12192809488736,2.02060986139958,0.9,0
"ell_nfi_240.txt","writing","teddi",2.92192809488736,1.77264196062445,0.8,0
"vie_nfi_288.txt","writing","teddi",2.92192809488736,1.77060986139958,0.8,0
"deu_nfi_1320.txt","writing","teddi",2.92192809488736,1.80099399026064,0.8,0.5
"rus_nfi_335.txt","writing","teddi",2.92192809488736,1.77060986139958,0.8,0
"fin_nfi_224.txt","writing","teddi",3.12192809488736,1.89691330198296,0.9,0
"kat_nfi_150.txt","writing","teddi",3.12192809488736,2.04985798643564,0.9,0
"tha_nfi_988.txt","writing","teddi",3.12192809488736,2.0291061114717,0.9,0
"ell_nfi_1366.txt","writing","teddi",3.32192809488736,2.09985798643564,1,NA
"ell_fic_19.txt","writing","teddi",3.12192809488736,1.97060986139958,0.9,0
"fra_nfi_1060.txt","writing","teddi",2.72192809488736,1.73841705191084,0.7,0.333333333333333
"vie_nfi_847.txt","writing","teddi",3.12192809488736,1.89691330198296,0.9,0
"deu_nfi_36.txt","writing","teddi",3.32192809488736,2.0291061114717,1,NA
"fra_nfi_816.txt","writing","teddi",2.72192809488736,1.73841705191084,0.7,0.333333333333333
"eng_nfi_733.txt","writing","teddi",3.12192809488736,1.92264196062445,0.9,1
"pes_nfi_251.txt","writing","teddi",3.12192809488736,1.89985798643564,0.9,0
"fin_nfi_2099.txt","writing","teddi",3.12192809488736,1.89985798643564,0.9,0
"eng_nfi_857.txt","writing","teddi",2.64643934467102,1.76494569468484,0.7,1
"eng_nfi_1237.txt","writing","teddi",2.72192809488736,1.57526533161915,0.7,0
"vie_nfi_106.txt","writing","teddi",3.12192809488736,1.91300970672733,0.9,0
"pes_nfi_178.txt","writing","teddi",2.92192809488736,1.85949024033276,0.8,0.5
"ell_nfi_769.txt","writing","teddi",3.12192809488736,1.85451345665521,0.9,0
"spa_nfi_89.txt","writing","teddi",2.92192809488736,1.75451345665521,0.8,0
"tur_nfi_1180.txt","writing","teddi",3.32192809488736,2.03873836536882,1,NA
"fin_nfi_1546.txt","writing","teddi",3.12192809488736,1.88376158169127,0.9,0
"tur_nfi_607.txt","writing","teddi",3.12192809488736,1.88376158169127,0.9,0
"eng_nfi_1093.txt","writing","teddi",3.12192809488736,1.8802421152967,0.9,0
"cmn_nfi_390.txt","writing","teddi",3.12192809488736,2.0291061114717,0.9,0
"eus_nfi_461.txt","writing","teddi",2.92192809488736,1.79985798643564,0.8,0
"ell_nfi_404.txt","writing","teddi",3.32192809488736,2.0291061114717,1,NA
"kor_nfi_715.txt","writing","teddi",3.12192809488736,1.92060986139958,0.9,0
"tur_nfi_79.txt","writing","teddi",3.12192809488736,1.9291061114717,0.9,0
"eng_nfi_1201.txt","writing","teddi",3.12192809488736,2.0291061114717,0.9,0
"fra_nfi_563.txt","writing","teddi",3.12192809488736,1.93376158169127,0.9,0
"ind_nfi_298.txt","writing","teddi",3.12192809488736,1.79339383558839,0.9,0
"jpn_nfi_307.txt","writing","teddi",3.12192809488736,2.01300970672733,0.9,0
"ind_nfi_183.txt","writing","teddi",2.92192809488736,1.76300970672733,0.8,0
"heb_nfi_234.txt","writing","teddi",3.12192809488736,1.8802421152967,0.9,0
