"filename","subcorpus","code","huni.chars","hrate.chars","ttr.chars","rm.chars"
"ancient_sum_0004.txt","ancient","sum_0004",4.331549262092,3.58801692377971,0.145374449339207,0.0103092783505155
"ancient_sum_0005.txt","ancient","sum_0005",4.07107488656523,3.84886196240947,0.0980392156862745,0.0173913043478261
"ancient_sum_0006.txt","ancient","sum_0006",3.91800298737287,3.08013299018124,0.167883211678832,0.0087719298245614
"ancient_sum_0007.txt","ancient","sum_0007",3.83449368208894,3.09035299099649,0.10958904109589,0
"ancient_sum_0008.txt","ancient","sum_0008",3.91008776007882,3.04834045979484,0.127659574468085,0.00609756097560976
"ancient_sum_0009.txt","ancient","sum_0009",3.84777792091805,3.05050616008816,0.054673721340388,0.0111940298507463
"ancient_sum_0010.txt","ancient","sum_0010",3.80649174848908,3.05387883959478,0.101769911504425,0.00492610837438424
"heraldics_bla_0001.txt","heraldics","bla_0001",4.41486437711692,3.51839623963459,0.037,0.0114226375908619
"heraldics_bla_0002.txt","heraldics","bla_0002",4.39579795595591,3.41321901081908,0.045,0.0261780104712042
"writing_aii_0001.txt","writing","aii_0001",4.10129873102934,3.54850427522956,0.031,0.00928792569659443
"writing_arb_0001.txt","writing","arb_0001",4.29785623733224,3.48328341523295,0.039,0.00624349635796046
"writing_azj_0001.txt","writing","azj_0001",4.40299613871395,3.25820723994595,0.042,0.00730688935281837
"writing_azj_0002.txt","writing","azj_0002",4.40299613871395,3.25820723994595,0.042,0.00730688935281837
"writing_ben_0001.txt","writing","ben_0001",4.77697058162774,4.08601677933602,0.054,0.00105708245243129
"writing_blt_0001.txt","writing","blt_0001",4.58753253058596,3.90660389832742,0.051,0.0210748155953635
"writing_bod_0001.txt","writing","bod_0001",4.42774743076004,4.9733752815506,0.047,0.00104931794333683
"writing_bos_0001.txt","writing","bos_0001",4.45751762615041,3.46551179775081,0.038,0
"writing_bos_0002.txt","writing","bos_0002",4.4038924788567,3.42416335722792,0.037,0
"writing_chr_0001.txt","writing","chr_0001",5.03696957598137,3.95521100039907,0.07,0.0032258064516129
"writing_cmn_0001.txt","writing","cmn_0001",7.41228872626588,5.31156540912944,0.306,0.0129682997118156
"writing_cmn_0002.txt","writing","cmn_0002",7.40335476491796,5.30574947813336,0.303,0.0129124820659971
"writing_csw_0001.txt","writing","csw_0001",4.69699159878205,3.71733188393512,0.05,0.0221052631578947
"writing_div_0001.txt","writing","div_0001",4.56646138582552,3.09209198953569,0.04,0
"writing_ell_0001.txt","writing","ell_0001",5.04146432468412,3.70659936075,0.071,0.00538213132400431
"writing_eng_0001.txt","writing","eng_0001",4.14534436520363,3.47841267307385,0.031,0.0175438596491228
"writing_epo_0001.txt","writing","epo_0001",4.14886065460062,3.55381968799933,0.032,0
"writing_eus_0001.txt","writing","eus_0001",4.23975966217575,3.19235304709156,0.041,0.0177267987486966
"writing_gaz_0001.txt","writing","gaz_0001",4.2044219894689,3.27234332790268,0.036,0.163900414937759
"writing_guj_0001.txt","writing","guj_0001",4.6957022649476,3.9626688473024,0.048,0.00525210084033613
"writing_heb_0001.txt","writing","heb_0001",4.18624709669083,3.53438747807296,0.031,0.0113519091847265
"writing_hin_0001.txt","writing","hin_0001",4.73382446910269,4.19614015586435,0.052,0.00316455696202532
"writing_hye_0001.txt","writing","hye_0001",4.55839382280358,3.29244937017948,0.048,0.00525210084033613
"writing_ibb_0001.txt","writing","ibb_0001",4.06169007609488,3.34972428675756,0.033,0.0103412616339193
"writing_iii_0001.txt","writing","iii_0001",6.71940708342504,4.73729661179867,0.22,0.00384615384615385
"writing_ike_0001.txt","writing","ike_0001",5.19429496394981,3.60061694829678,0.06,0.00212765957446809
"writing_jav_0001.txt","writing","jav_0001",4.57263316384803,4.09053022838675,0.038,0.0145530145530146
"writing_jav_0002.txt","writing","jav_0002",4.18996846809293,3.24194859212185,0.037,0.00726895119418484
"writing_jpn_0001.txt","writing","jpn_0001",6.79198736947971,4.86104471271203,0.253,0.00133868808567604
"writing_kal_0001.txt","writing","kal_0001",3.87913599907975,2.65103204715305,0.028,0.126543209876543
"writing_kan_0001.txt","writing","kan_0001",4.76959387038698,4.0046085276051,0.047,0.00524658971668416
"writing_kat_0001.txt","writing","kat_0001",4.22829543996312,3.23033710764169,0.034,0.0041407867494824
"writing_khm_0001.txt","writing","khm_0001",5.08511026324938,4.13149920657752,0.059,0.00850159404888417
"writing_kkh_0001.txt","writing","kkh_0001",4.93861786400081,4.83294181714176,0.054,0.00739957716701903
"writing_kor_0001.txt","writing","kor_0001",6.09468145586405,4.80988718777704,0.198,0.00249376558603491
"writing_lao_0001.txt","writing","lao_0001",5.24649586857276,3.78610292435918,0.051,0.00210748155953635
"writing_lug_0001.txt","writing","lug_0001",4.42845728278998,3.39173469574685,0.044,0.0366108786610879
"writing_mal_0001.txt","writing","mal_0001",4.7052133493453,4.37969195040558,0.053,0.00211193241816262
"writing_mya_0001.txt","writing","mya_0001",4.82170780643697,4.33579281569712,0.045,0.00104712041884817
"writing_pan_0001.txt","writing","pan_0001",4.7081622239364,3.95106383322617,0.051,0
"writing_rus_0001.txt","writing","rus_0001",4.46170812320966,3.42951181718885,0.043,0.00522466039707419
"writing_sin_0001.txt","writing","sin_0001",4.67942836388594,4.20657177000314,0.051,0
"writing_tam_0001.txt","writing","tam_0001",4.4204664503517,4.26342160746351,0.037,0.00311526479750779
"writing_tel_0001.txt","writing","tel_0001",4.723621862314,4.15343225778152,0.053,0.00527983104540655
"writing_tgl_0001.txt","writing","tgl_0001",3.6810335636987,3.21901762783967,0.033,0.00827300930713547
"writing_tha_0001.txt","writing","tha_0001",5.26844869039443,3.76203086703438,0.052,0.00843881856540084
"writing_tir_0001.txt","writing","tir_0001",5.36776183573872,4.10258597904112,0.101,0
"writing_vai_0001.txt","writing","vai_0001",4.65616892300606,4.34652726169329,0.084,0
"writing_zgh_0001.txt","writing","zgh_0001",3.87516309909607,3.52597746139396,0.027,0.0452209660842754
"writing_zul_0001.txt","writing","zul_0001",4.2543307175498,3.08934420130506,0.032,0
