"filename","subcorpus","code","huni.chars","hrate.chars","huni.strings","hrate.strings","ttr.chars","ttr.strings","rm.chars"
"random_ran_31","random","ran_31",4.93826507185945,3.7613389037345,4.78901547788619,3.39419101631869,0.031,0.96551724137931,0.0381836945304438
"random_ran_32","random","ran_32",4.97215368936569,3.77948917362199,4.85798099512757,3.48525727369125,0.032,1,0.0268595041322314
"random_ran_33","random","ran_33",5.01713204048958,3.82147658775777,4.39231742277876,3.11760482588976,0.033,1,0.0289555325749741
"random_ran_34","random","ran_34",5.05692475999101,3.84551164638828,4.8073549220576,3.49800699111562,0.034,1,0.0320910973084886
"random_ran_35","random","ran_35",5.11017843226573,3.8798505224843,4.58496250072116,3.25156905912919,0.035,1,0.0269430051813472
"random_ran_36","random","ran_36",5.14793452092518,3.89684441047611,4.68081342808939,3.36817341177001,0.036,0.962962962962963,0.0342323651452282
"random_ran_37","random","ran_37",5.18384441121026,3.92996060787749,5.12928301694497,3.73149930100076,0.037,1,0.0311526479750779
"random_ran_38","random","ran_38",5.20690623746822,3.94265278017521,4.8073549220576,3.49800699111562,0.038,1,0.0228690228690229
"random_ran_39","random","ran_39",5.26747225293561,3.99070262688116,4.75488750216347,3.44951262330295,0.039,1,0.0301768990634755
"random_ran_4","random","ran_4",1.99777148632612,2.96067225858809,5.13552333652301,4.06999761291867,0.004,0.373076923076923,0.246987951807229
"random_ran_40","random","ran_40",5.28943453099493,3.97052335583136,5,3.67697698913626,0.04,1,0.028125
"random_ran_41","random","ran_41",5.33115078686777,3.96330740544761,4.39231742277876,3.06232082363054,0.041,1,0.0291970802919708
"random_ran_42","random","ran_42",5.35598527145893,3.99664253840258,4.52356195605701,3.14821580425018,0.042,1,0.0219206680584551
"random_ran_43","random","ran_43",5.39394918333213,4.0225622013078,4.75488750216347,3.44951262330295,0.043,1,0.0261233019853709
"random_ran_44","random","ran_44",5.43560616765658,4.0655547812582,4.58496250072116,3.29323572579585,0.044,1,0.0198744769874477
"random_ran_45","random","ran_45",5.45625744079628,4.06198349713006,4.75488750216347,3.44951262330295,0.045,1,0.0230366492146597
"random_ran_46","random","ran_46",5.47689361967602,4.08817872138139,5.28540221886225,3.94454132639208,0.046,1,0.0188679245283019
"random_ran_47","random","ran_47",5.52082897107703,4.0523703812118,4,2.76563377936766,0.047,1,0.0230849947534103
"random_ran_48","random","ran_48",5.54595530146648,4.0742207454199,4,2.76563377936766,0.048,1,0.0189075630252101
"random_ran_5","random","ran_5",2.31655500123418,2.84027087740387,5.9889038493037,4.73884058598917,0.005,0.581151832460733,0.179899497487437
"random_ran_6","random","ran_6",2.57803992261956,2.76966360272661,6.21251554400338,4.96450637119111,0.006,0.74,0.175050301810865
"random_ran_7","random","ran_7",2.80254214570448,2.78823556160686,6.37288605550576,4.92423930281054,0.007,0.836065573770492,0.138972809667674
"random_ran_8","random","ran_8",2.99678788856939,2.91725174696214,6.17957822209769,4.87378460692057,0.008,0.77037037037037,0.132056451612903
"random_ran_9","random","ran_9",3.1647948875154,2.97555108032388,6.34806857310058,5.0148835897213,0.009,0.811023622047244,0.0998990918264379
"shuffled_aii_0001","shuffled","aii_0001",4.10129873102934,3.69886868320884,6.5027748192507,5.22444550327658,0.031,0.802469135802469,0.0784313725490196
"shuffled_akk_0001","shuffled","akk_0001",3.70537070599063,4.77295709197867,6.27431937251723,4.78272471018666,0.031,0.854545454545454,0.113519091847265
"shuffled_akk_0002","shuffled","akk_0002",4.2931952243987,4.34160387332226,6.64396078773093,5.035571366997,0.032,0.893129770992366,0.0702479338842975
"shuffled_arb_0001","shuffled","arb_0001",4.29785623733224,3.67356680372177,6.22480160640488,5.09614873195199,0.039,0.75796178343949,0.0863683662851197
"shuffled_azj_0001","shuffled","azj_0001",4.40299613871395,3.7496598432878,6.5478916077185,5.14409025299399,0.042,0.890756302521008,0.0594989561586639
"shuffled_azj_0002","shuffled","azj_0002",4.40299613871395,3.72797937843368,6.48288877163858,5.07922771093387,0.042,0.882352941176471,0.0532359081419624
"shuffled_ben_0001","shuffled","ben_0001",4.77697058162774,4.41214774461748,6.35557779495358,5.01990427786889,0.054,0.820143884892086,0.06553911205074
"shuffled_bhg_0001","shuffled","bhg_0001",3.52535929531652,3.60898281350805,5.28556109706195,4.64988487962151,0.0261437908496732,0.5078125,0.167785234899329
"shuffled_bhg_0002","shuffled","bhg_0002",3.23212088671477,3.18022518718683,4.94183006106754,3.92688877762735,0.0772058823529412,0.637362637362637,0.171314741035857
"shuffled_bhg_0003","shuffled","bhg_0003",3.53768110124855,3.6584644287001,5.44975559216785,4.49861397731847,0.0340599455040872,0.493877551020408,0.132581100141044
"shuffled_bhg_0004","shuffled","bhg_0004",3.1492983424814,3.18194364842445,4.76191222027912,3.96781633215051,0.0557184750733138,0.543859649122807,0.198757763975155
"shuffled_bhg_0005","shuffled","bhg_0005",3.43472598577664,3.01882975959696,3.89637004667161,3.3205832825545,0.120879120879121,0.557377049180328,0.18125
"shuffled_bhg_0006","shuffled","bhg_0006",2.97153699067622,3.59375911157296,5.04161249730276,4.37698865929616,0.027,0.395209580838323,0.234326824254882
